,companyName,Ranking Actual,craftWebsite,imgUrl,color_rgb,numberOfColor
207,PPL,408,https://craft.co/ppl-corporation,https://uploads3.craft.co/uploads/company/logo/112xx/11259/normal_cd9a4f83d9036a8b.png,"[((255, 255, 255), 12783), ((37, 49, 124), 928), ((117, 125, 163), 679), ((106, 193, 221), 9)]",4
208,Insight Enterprises,409,https://craft.co/insight,https://uploads5.craft.co/uploads/company/logo/1457xx/145728/normal_LIfbIrkf.png,"[((255, 255, 255), 5941), ((82, 68, 63), 304), ((160, 152, 149), 56), ((209, 8, 82), 38), ((177, 35, 138), 38), ((243, 187, 222), 21), ((245, 126, 150), 2)]",7
209,Quest Diagnostics,410,https://craft.co/quest-diagnostics,https://uploads3.craft.co/uploads/company/logo/513xx/51377/normal_a94f27ced273499c.jpeg,"[((255, 255, 255), 11307), ((74, 132, 47), 2814), ((150, 184, 38), 135), ((224, 238, 150), 71), ((150, 183, 156), 46), ((0, 57, 0), 23), ((0, 0, 0), 4)]",7
210,KeyCorp,411,https://craft.co/keycorp,https://uploads2.craft.co/uploads/company/logo/1157xx/115726/normal_65db4a8b1455e9f4.jpg,"[((255, 255, 255), 12713), ((14, 14, 14), 902), ((167, 25, 37), 487), ((92, 92, 92), 237), ((255, 182, 191), 58), ((169, 94, 98), 3)]",6
211,Veritiv,412,https://craft.co/veritiv,https://uploads5.craft.co/uploads/company/logo/118xx/11869/normal_bf8954798113c20a.jpg,"[((26, 86, 50), 10048), ((255, 255, 255), 4228), ((136, 154, 142), 119), ((0, 16, 0), 5)]",4
212,DCP Midstream,413,https://craft.co/dcp-midstream,https://uploads1.craft.co/uploads/company/logo/1961xx/196148/normal_89bdff124c6ec12f.jpg,"[((255, 255, 255), 5376), ((32, 32, 32), 660), ((137, 137, 137), 224), ((221, 131, 143), 92), ((185, 43, 65), 48)]",5
213,American Tower,414,https://craft.co/american-tower,https://uploads5.craft.co/uploads/company/logo/18xx/1891/normal_759cdea07bcf42e7.png,"[((255, 255, 255), 13778), ((0, 0, 0), 254), ((80, 80, 80), 183), ((210, 18, 65), 159), ((108, 11, 35), 12), ((163, 163, 163), 7), ((216, 118, 135), 6)]",7
214,Graybar Electric,415,https://craft.co/graybar-electric,https://uploads5.craft.co/uploads/company/logo/2545xx/254515/normal_c1ab75154b2cb2d7.jpeg,"[((255, 255, 255), 13432), ((0, 0, 0), 596), ((150, 150, 150), 351), ((40, 120, 155), 21)]",4
215,WEC Energy Group,416,https://craft.co/wec-energy,https://uploads5.craft.co/uploads/company/logo/2493xx/249381/normal_3005327a1b68af6d.jpg,"[((0, 139, 194), 12285), ((247, 255, 255), 2105), ((127, 147, 146), 10)]",3
216,NVR,417,https://craft.co/nvr,https://uploads3.craft.co/uploads/company/logo/2122xx/212209/normal_de5ae322d7c5fb1e.png,"[((255, 255, 255), 2963), ((74, 0, 27), 461), ((144, 84, 115), 176)]",3
217,Ulta Beauty,418,https://craft.co/ulta-beauty,https://uploads1.craft.co/uploads/company/logo/1244xx/124411/normal_AAEAAQAAAAAAAAMYAAAAJDczMzFjYjI3LTMwMWUtNGU2ZC05MTA1LWEyMWE3MmZhZGIwZQ.png,"[((244, 125, 57), 5771), ((255, 255, 255), 515), ((249, 184, 147), 114)]",3
218,Devon Energy,419,https://craft.co/devon-energy,https://uploads2.craft.co/uploads/company/logo/1481xx/148126/normal_1cfe5bdb1f0524f3.png,"[((255, 255, 255), 13389), ((71, 71, 73), 658), ((242, 81, 64), 267), ((242, 152, 140), 51), ((160, 160, 162), 34)]",5
219,Blackstone Group,420,https://craft.co/blackstone-group,,0,0
220,Dean Foods,421,https://craft.co/dean-foods,https://uploads5.craft.co/uploads/company/logo/383xx/38317/normal_0244f968f47cb42b.png,"[((255, 255, 255), 12528), ((0, 82, 156), 957), ((1, 118, 99), 532), ((129, 170, 205), 322), ((167, 212, 154), 57), ((94, 177, 72), 3)]",6
221,Fortive,422,https://craft.co/fortive,https://uploads5.craft.co/uploads/company/logo/2493xx/249350/normal_956d6bf1ef05bad1.png,"[((255, 255, 255), 1905), ((101, 176, 47), 1620), ((173, 212, 144), 75)]",3
222,UGI,423,https://craft.co/ugi-corporation,https://uploads4.craft.co/uploads/company/logo/1170xx/117037/normal_ca5271bd4ebbe09d.png,"[((255, 255, 255), 5341), ((6, 59, 111), 885), ((149, 176, 197), 174)]",3
223,Burlington Stores,424,https://craft.co/burlington-stores,https://uploads5.craft.co/uploads/company/logo/19xx/1957/normal_d10632dd8daf020e.jpg,"[((255, 255, 255), 2693), ((172, 30, 56), 842), ((218, 167, 176), 65)]",3
224,Builders FirstSource,425,https://craft.co/builders-firstsource,https://uploads4.craft.co/uploads/company/logo/1965xx/196509/normal_ac69cb10fcf591d7.jpg,"[((255, 255, 255), 12409), ((22, 82, 145), 969), ((243, 20, 75), 550), ((100, 132, 155), 263), ((179, 61, 96), 142), ((253, 168, 187), 40), ((0, 7, 29), 27)]",7
225,Toll Brothers,426,https://craft.co/toll-brothers,https://uploads1.craft.co/uploads/company/logo/531xx/53182/normal_66f59db3ad6be864.jpeg,"[((29, 61, 86), 13799), ((251, 255, 255), 467), ((131, 140, 149), 134)]",3
226,Old Republic International,427,https://craft.co/old-republic-international-corporation,https://uploads4.craft.co/uploads/company/logo/116xx/11667/normal_93ec7bb976e18472.png,"[((255, 255, 255), 3447), ((91, 91, 91), 137), ((150, 177, 197), 8), ((9, 60, 123), 5), ((13, 13, 13), 3)]",5
227,Asbury Automotive Group,428,https://craft.co/asbury-automotive-group,https://uploads1.craft.co/uploads/company/logo/1945xx/194542/normal_c06dc0775aac79b9.png,"[((255, 255, 255), 3233), ((211, 0, 0), 200), ((240, 168, 166), 134), ((228, 95, 92), 19), ((145, 145, 145), 14)]",5
228,Arthur J. Gallagher,429,https://craft.co/gallagher-global,https://uploads4.craft.co/uploads/company/logo/2493xx/249308/normal_19d8946bc9cc7846.jpg,"[((254, 254, 254), 12058), ((1, 11, 36), 1325), ((157, 163, 175), 996), ((81, 82, 84), 21)]",4
229,MasTec,430,https://craft.co/mastec,https://uploads1.craft.co/uploads/company/logo/1163xx/116366/normal_4b8b8a5dcd592460.jpg,"[((0, 0, 0), 6041), ((234, 234, 234), 258), ((146, 146, 146), 101)]",3
230,Owens Corning,431,https://craft.co/owens-corning,https://uploads1.craft.co/uploads/company/logo/1193xx/119364/normal_459bdfd4bf03b32b.jpg,"[((254, 254, 254), 8939), ((208, 16, 41), 4686), ((217, 126, 133), 728), ((66, 4, 19), 34), ((122, 95, 102), 13)]",5
231,Magellan Health,432,https://craft.co/magellan-health,https://uploads1.craft.co/uploads/company/logo/128xx/12833/normal_c9f5ccc0d6d2cb67.jpg,"[((1, 113, 197), 13411), ((249, 255, 255), 763), ((116, 147, 175), 216), ((0, 26, 63), 10)]",4
232,Dover,433,https://craft.co/dover,https://uploads3.craft.co/uploads/company/logo/635xx/63518/normal_21ac2b29bd1276a9.png,"[((255, 255, 255), 12309), ((0, 75, 142), 1922), ((122, 161, 195), 159), ((0, 0, 90), 9)]",4
233,Beacon Roofing Supply,434,https://craft.co/beacon-roofing-supply,https://uploads3.craft.co/uploads/company/logo/1952xx/195212/normal_Lighthouse.png,"[((2, 83, 150), 2253), ((255, 255, 255), 1619), ((113, 158, 196), 96)]",3
234,Avery Dennison,435,https://craft.co/avery-dennison-corporation,https://uploads4.craft.co/uploads/company/logo/103xx/10363/normal_184d2dee035d6199.png,"[((255, 255, 255), 5233), ((214, 0, 26), 846), ((241, 161, 174), 274), ((230, 89, 112), 47)]",4
235,Hanesbrands,436,https://craft.co/hanesbrands,https://uploads2.craft.co/uploads/company/logo/1262xx/126230/normal_hanesbrands_416x416.jpg,"[((255, 255, 255), 5666), ((179, 14, 10), 229), ((193, 163, 189), 227), ((64, 20, 56), 142), ((255, 148, 158), 94), ((151, 51, 63), 35), ((148, 87, 157), 6), ((101, 95, 99), 1)]",8
236,Packaging Corp. of America,437,https://craft.co/packaging-corporation-of-america,https://uploads4.craft.co/uploads/company/logo/111xx/11135/normal_e33c5faba9084c06.png,"[((255, 255, 255), 11440), ((0, 44, 118), 2746), ((135, 156, 191), 214)]",3
237,M&T Bank,438,https://craft.co/mt-bank-corporation,https://uploads2.craft.co/uploads/company/logo/111xx/11105/normal_e3c8ad6e8c1921f1.jpeg,"[((3, 63, 29), 5173), ((247, 255, 251), 710), ((9, 139, 93), 491), ((142, 177, 157), 26)]",4
238,NCR,439,https://craft.co/ncr-corporation,https://uploads2.craft.co/uploads/company/logo/117xx/11747/normal_9cfe0614e8ae2c98.png,"[((84, 185, 72), 13214), ((255, 255, 255), 1097), ((184, 226, 179), 88)]",3
239,Northern Trust,440,https://craft.co/northern-trust-corp,https://uploads4.craft.co/uploads/company/logo/129xx/12938/normal_f00c0b25d62c3f57.png,"[((15, 84, 65), 6084), ((255, 255, 255), 286), ((130, 167, 157), 30)]",3
240,Cintas,441,https://craft.co/cintas-corporation,https://uploads2.craft.co/uploads/company/logo/125xx/12552/normal_msMzU4XZ.jpg,"[((255, 255, 255), 5501), ((37, 41, 86), 530), ((153, 161, 184), 243), ((239, 147, 170), 118), ((134, 74, 86), 6), ((41, 62, 53), 2)]",6
241,Polaris,442,https://craft.co/polaris,https://uploads1.craft.co/uploads/company/logo/2473xx/247337/normal_a9b9bfe49cce6962.jpeg,"[((255, 255, 255), 11831), ((5, 80, 148), 2424), ((112, 134, 158), 141), ((8, 30, 54), 4)]",4
242,CMS Energy,443,https://craft.co/cms-energy,https://uploads1.craft.co/uploads/company/logo/1554xx/155466/normal_68c962a35961781a.png,"[((255, 255, 255), 2071), ((55, 133, 196), 210), ((104, 184, 53), 72), ((172, 216, 143), 47)]",4
243,Seaboard,444,https://craft.co/seaboard,https://uploads2.craft.co/uploads/company/logo/2493xx/249372/normal_7c8caa76dc9fe08f.jpg,"[((255, 255, 255), 3407), ((127, 124, 153), 88), ((41, 39, 88), 85), ((165, 145, 82), 20)]",4
244,Intuit,445,https://craft.co/intuit,https://uploads3.craft.co/uploads/company/logo/18xx/1865/normal_4e5bb379397639d8.jpeg,"[((0, 119, 201), 13446), ((242, 255, 255), 870), ((126, 174, 210), 82), ((55, 97, 111), 2)]",4
245,Regions Financial,446,https://craft.co/regions-financial,https://uploads2.craft.co/uploads/company/logo/1299xx/129903/normal_8636b2fa7c8bc8ad.jpeg,"[((129, 185, 58), 3495), ((209, 242, 171), 104), ((226, 237, 231), 1)]",3
246,FM Global,447,https://craft.co/fm-global,https://uploads2.craft.co/uploads/company/logo/1112xx/111212/normal_9ab0333b1f6f18be.jpg,"[((69, 1, 148), 13314), ((75, 52, 106), 372), ((255, 253, 255), 364), ((228, 178, 255), 267), ((161, 106, 233), 33), ((4, 0, 0), 27), ((153, 139, 154), 23)]",7
247,Advanced Micro Devices,448,https://craft.co/amd,https://uploads4.craft.co/uploads/company/logo/209xx/20960/normal_e78ac6b21c6d12e9.jpg,"[((0, 0, 0), 13121), ((255, 255, 255), 1131), ((162, 162, 162), 139), ((79, 79, 79), 9)]",4
248,Ovintiv,449,https://craft.co/ovintiv,https://uploads3.craft.co/uploads/company/logo/108xx/10842/normal_f4c1c8f140b6ec37.png,"[((255, 255, 255), 13462), ((82, 85, 87), 591), ((166, 66, 39), 176), ((222, 134, 45), 116), ((238, 197, 154), 48), ((9, 13, 15), 4), ((164, 166, 167), 2)]",7
249,Booz Allen Hamilton Holding,450,https://craft.co/booz-allen-hamilton,https://uploads2.craft.co/uploads/company/logo/110xx/11011/normal_e587363049dcfa06.png,"[((0, 110, 109), 12161), ((255, 255, 255), 1752), ((1, 197, 195), 487)]",3
250,S&P Global,451,https://craft.co/sp_global,https://uploads5.craft.co/uploads/company/logo/20xx/2004/normal_e43978d6344feda9.png,"[((255, 255, 255), 3294), ((213, 0, 35), 157), ((232, 113, 136), 93), ((0, 0, 0), 56)]",4
251,Rockwell Automation,452,https://craft.co/rockwell-automation,https://uploads3.craft.co/uploads/company/logo/18xx/1837/normal_b3b07117a8b731c6.png,"[((174, 27, 39), 11324), ((229, 114, 53), 2090), ((255, 255, 255), 824), ((216, 141, 138), 161)]",4
252,O-I Glass,453,https://craft.co/o-i-glass,https://uploads5.craft.co/uploads/company/logo/1585xx/158502/normal_52630d2ae47e713a.png,"[((255, 255, 255), 10763), ((0, 0, 0), 3508), ((109, 109, 109), 129)]",3
253,Wynn Resorts,454,https://craft.co/wynn-resorts,https://uploads1.craft.co/uploads/company/logo/19xx/1955/normal_9bd590fe09733e55.jpg,"[((247, 245, 232), 11904), ((122, 69, 3), 1030), ((2, 39, 91), 937), ((150, 140, 128), 445), ((0, 2, 18), 71), ((84, 54, 44), 13)]",6
254,Securian Financial Group,455,https://craft.co/securian-financial,https://uploads2.craft.co/uploads/company/logo/11640xx/1164001/normal_7be7da7527b0bb0c.jpg,"[((255, 255, 255), 9684), ((149, 202, 60), 2393), ((25, 170, 75), 1842), ((177, 205, 130), 459), ((71, 148, 106), 22)]",5
255,Alliance Data Systems,456,https://craft.co/alliance-data-systems,https://uploads5.craft.co/uploads/company/logo/1148xx/114814/normal_Twitter-logo2.gif,"[((229, 25, 55), 3766), ((255, 255, 255), 1095), ((244, 157, 170), 379)]",3
256,Weyerhaeuser,457,https://craft.co/weyerhaeuser,https://uploads4.craft.co/uploads/company/logo/1150xx/115025/normal_bf2343a3c5937a14.jpg,"[((255, 255, 255), 13234), ((0, 131, 87), 1155), ((124, 152, 140), 10), ((0, 53, 1), 1)]",4
257,Brighthouse Financial,458,https://craft.co/brighthouse-financial,https://uploads5.craft.co/uploads/company/logo/2766xx/276674/normal_10e20aae9c2d0546.jpg,"[((255, 255, 255), 2634), ((69, 170, 178), 394), ((213, 239, 150), 294), ((128, 164, 116), 146), ((97, 191, 79), 113), ((144, 255, 228), 18), ((110, 235, 45), 1)]",7
258,Intercontinental Exchange,459,https://craft.co/intercontinental-exchange,https://uploads2.craft.co/uploads/company/logo/108xx/10872/normal_312dc5e17df32fc4.jpg,"[((255, 255, 255), 13310), ((113, 188, 220), 662), ((0, 0, 0), 355), ((117, 117, 117), 73)]",4
259,American Axle & Manufacturing,460,https://craft.co/american-axle-manufacturing,https://uploads5.craft.co/uploads/company/logo/1945xx/194512/normal_793841afffcba0cb.jpg,"[((0, 63, 98), 8201), ((238, 27, 44), 4084), ((255, 254, 255), 1124), ((179, 49, 75), 540), ((95, 42, 70), 359), ((255, 159, 167), 90), ((179, 161, 159), 2)]",7
260,Hess,461,https://craft.co/hess,https://uploads2.craft.co/uploads/company/logo/1312xx/131204/normal_uJTWvNy4_400x400.jpg,"[((255, 255, 255), 5527), ((0, 127, 82), 744), ((147, 215, 192), 128), ((100, 130, 120), 1)]",4
261,ABM Industries,462,https://craft.co/abm-industries,https://uploads2.craft.co/uploads/company/logo/1919xx/191927/normal_080d5729e45f9307.jpg,"[((255, 255, 255), 12684), ((4, 65, 172), 1069), ((89, 106, 150), 455), ((213, 129, 39), 80), ((0, 2, 16), 64), ((255, 207, 143), 40), ((184, 198, 245), 6), ((0, 13, 72), 2)]",8
262,Activision Blizzard,463,https://craft.co/activision-blizzard,https://uploads2.craft.co/uploads/company/logo/180xx/18076/normal_8a8e59531faa4fc8.jpg,"[((255, 255, 255), 4826), ((11, 87, 149), 550), ((0, 0, 0), 482), ((118, 118, 118), 467), ((127, 178, 223), 75)]",5
263,GameStop,464,https://craft.co/gamestop,https://uploads5.craft.co/uploads/company/logo/274xx/27464/normal_c92d3e19e9d4e1ed.png,"[((0, 0, 0), 12920), ((255, 255, 255), 642), ((249, 57, 38), 456), ((115, 115, 115), 241), ((128, 32, 22), 140)]",5
264,Apache,465,https://craft.co/apache-corporation,https://uploads2.craft.co/uploads/company/logo/106xx/10676/normal_7f8db0d446c3c9d1.jpeg,"[((255, 255, 255), 5878), ((203, 186, 34), 304), ((255, 255, 188), 218)]",3
265,Science Applications International,466,https://craft.co/saic,https://uploads5.craft.co/uploads/company/logo/366xx/36689/normal_067127d63b7cbd83.jpg,"[((1, 107, 181), 12682), ((247, 255, 255), 1609), ((142, 204, 255), 88), ((0, 51, 85), 17), ((141, 147, 147), 4)]",5
266,AK Steel Holding,467,https://craft.co/ak-steel,,0,0
267,Dillard's,468,https://craft.co/dillards,https://uploads1.craft.co/uploads/company/logo/516xx/51683/normal_p4X10HEZ.png,"[((0, 0, 0), 6027), ((255, 255, 255), 225), ((119, 119, 119), 148)]",3
268,Ralph Lauren,469,https://craft.co/ralph-lauren,https://uploads5.craft.co/uploads/company/logo/19xx/1976/normal_de6943ed717ed9b7.jpg,"[((17, 22, 52), 3337), ((200, 178, 141), 182), ((114, 105, 98), 81)]",3
269,Celanese,470,https://craft.co/celanese,https://uploads3.craft.co/uploads/company/logo/1135xx/113545/normal_0626e8db6f47de06.jpg,"[((255, 255, 255), 4420), ((242, 91, 38), 1082), ((248, 153, 107), 898)]",3
270,R.R. Donnelley & Sons,471,https://craft.co/rr-donnelley-sons,https://uploads1.craft.co/uploads/company/logo/624xx/62478/normal_76272d69b6234a32.jpg,"[((255, 255, 255), 2918), ((28, 44, 59), 619), ((116, 122, 134), 63)]",3
271,Zoetis,472,https://craft.co/zoetis,https://uploads5.craft.co/uploads/company/logo/373xx/37395/normal_a0a73daf47d4e825.png,"[((255, 255, 255), 12859), ((255, 103, 30), 1392), ((255, 197, 169), 148)]",3
272,Ascena Retail Group,473,https://craft.co/ascena-retail-group,https://uploads4.craft.co/uploads/company/logo/1949xx/194941/normal_c4df68bc93154f2e.jpg,"[((255, 255, 255), 13852), ((110, 183, 234), 450), ((153, 152, 158), 98)]",3
273,Clorox,474,https://craft.co/clorox,https://uploads5.craft.co/uploads/company/logo/20xx/2055/normal_91c25e2f8b9c708e.png,"[((255, 255, 255), 2856), ((0, 130, 200), 463), ((140, 191, 135), 242), ((143, 199, 230), 39)]",4
274,Ingredion,475,https://craft.co/ingredion,https://uploads5.craft.co/uploads/company/logo/2120xx/212018/normal_z8jfjgc3lb82hui2eu9v.png,"[((86, 177, 69), 4190)]",1
275,First American Financial,476,https://craft.co/first-american-corporation-the,https://uploads5.craft.co/uploads/company/logo/109xx/10949/normal_582f7af46bc4d70c.jpg,"[((3, 48, 90), 12095), ((247, 255, 255), 1552), ((107, 135, 159), 748), ((0, 2, 5), 5)]",4
276,Graphic Packaging Holding,477,https://craft.co/graphic-packaging,https://uploads5.craft.co/uploads/company/logo/106xx/10652/normal_8038ec70425ad8ad.png,"[((255, 255, 255), 3943), ((92, 153, 140), 2457)]",2
277,NetApp,478,https://craft.co/netapp,https://uploads4.craft.co/uploads/company/logo/18xx/1868/normal_2b7165b9f47e9a38.jpg,"[((16, 25, 32), 11717), ((255, 255, 255), 2680), ((97, 98, 100), 3)]",3
278,HD Supply Holdings,479,https://craft.co/hd-supply-holdings,https://uploads5.craft.co/uploads/company/logo/1210xx/121092/normal_293911536ac1b620.jpg,"[((1, 1, 1), 10694), ((255, 194, 15), 2049), ((255, 255, 255), 1036), ((255, 249, 15), 189), ((132, 114, 16), 169), ((54, 51, 10), 160), ((106, 106, 106), 103)]",7
279,TravelCenters of America,480,https://craft.co/travelcenters-of-america,https://uploads5.craft.co/uploads/company/logo/1189xx/118946/normal_7a7ed27b6c5b024b.png,"[((255, 255, 255), 12335), ((226, 41, 39), 604), ((78, 112, 63), 458), ((0, 170, 79), 408), ((23, 70, 142), 279), ((166, 165, 166), 113), ((245, 116, 119), 106), ((106, 198, 159), 94), ((70, 167, 227), 2)]",9
280,Olin,481,https://craft.co/olin-corporation,https://uploads4.craft.co/uploads/company/logo/1152xx/115244/normal_bfce1675d93cd922.jpg,"[((255, 255, 255), 5724), ((0, 0, 0), 456), ((241, 29, 54), 104), ((129, 129, 129), 77), ((220, 123, 134), 38), ((157, 40, 46), 1)]",6
281,Robert Half International,482,https://craft.co/robert-half-international,https://uploads3.craft.co/uploads/company/logo/1155xx/115527/normal_1658f5e6848ff017.png,"[((159, 28, 53), 2654), ((255, 255, 255), 885), ((212, 154, 165), 61)]",3
282,EnLink Midstream,483,https://craft.co/enlink-midstream,https://uploads4.craft.co/uploads/company/logo/104xx/10425/normal_796397013d4cfde8.png,"[((255, 255, 255), 5406), ((0, 0, 0), 432), ((201, 148, 44), 357), ((88, 88, 88), 188), ((223, 197, 141), 17)]",5
283,Avantor,484,https://craft.co/avantor,https://uploads3.craft.co/uploads/company/logo/13647xx/1364790/normal_f284e86027c51092.jpeg,"[((255, 255, 255), 13776), ((53, 93, 144), 446), ((89, 160, 146), 113), ((125, 211, 244), 51), ((105, 192, 111), 14)]",5
284,Tapestry,485,https://craft.co/coach,https://uploads3.craft.co/uploads/company/logo/19xx/1958/normal_3f426bea77d27389.jpeg,"[((255, 221, 0), 13672), ((1, 0, 6), 356), ((62, 61, 7), 303), ((164, 154, 7), 69)]",4
285,TD Ameritrade Holding,486,https://craft.co/td-ameritrade-holding-corporation,https://uploads4.craft.co/uploads/company/logo/118xx/11815/normal_d20120782d7c1697.png,"[((255, 255, 255), 6052), ((34, 52, 42), 142), ((62, 166, 50), 138), ((132, 142, 136), 45), ((148, 205, 141), 23)]",5
286,Analog Devices,487,https://craft.co/analog-devices,https://uploads1.craft.co/uploads/company/logo/738xx/73829/normal_446d299ec978312b.png,"[((0, 112, 185), 13047), ((255, 255, 255), 1288), ((118, 178, 217), 65)]",3
287,Ameren,488,https://craft.co/ameren-corporation,https://uploads3.craft.co/uploads/company/logo/103xx/10357/normal_de466638bc399280.png,"[((255, 255, 255), 2317), ((67, 149, 57), 1151), ((160, 201, 155), 70), ((237, 40, 26), 45), ((244, 128, 120), 17)]",5
288,Williams-Sonoma,489,https://craft.co/williams-sonoma,https://uploads3.craft.co/uploads/company/logo/838xx/83874/normal_f0bbf22bbc3eb0ad.png,"[((255, 255, 255), 11411), ((62, 62, 62), 737), ((157, 156, 156), 187)]",3
289,Realogy Holdings,490,https://craft.co/realogy-holdings,https://uploads4.craft.co/uploads/company/logo/2026xx/202674/normal_682405151de65df9.jpeg,"[((255, 255, 255), 7331), ((12, 78, 68), 4758), ((179, 170, 129), 2301), ((0, 11, 7), 10)]",4
290,Commercial Metals,491,https://craft.co/commercial-metals,https://uploads2.craft.co/uploads/company/logo/1994xx/199412/normal_cea81c6255b502a1.jpg,"[((255, 255, 255), 3003), ((102, 125, 167), 371), ((0, 17, 89), 224), ((1, 45, 80), 2)]",4
291,Rush Enterprises,492,https://craft.co/rush-enterprises,https://uploads4.craft.co/uploads/company/logo/2060xx/206003/normal_b7fbdb11889bbca1.jpeg,"[((237, 237, 237), 3111), ((139, 139, 139), 149), ((255, 227, 10), 148), ((111, 84, 29), 86), ((50, 50, 50), 79), ((179, 162, 44), 27)]",6
292,Franklin Resources,493,https://craft.co/franklin-resources,https://uploads4.craft.co/uploads/company/logo/110xx/11066/normal_7694a659226b3f46.jpeg,"[((255, 255, 255), 4988), ((128, 128, 128), 1213), ((34, 34, 34), 199)]",3
293,Fortune Brands Home & Security,494,https://craft.co/fortune-brands-home-security,https://uploads1.craft.co/uploads/company/logo/1051xx/105197/normal_6ae3ae53b2f2bc32.png,"[((0, 0, 153), 12876), ((255, 255, 255), 1080), ((175, 175, 223), 247), ((37, 63, 155), 196)]",4
294,Levi Strauss,495,https://craft.co/levistrauss,https://uploads1.craft.co/uploads/company/logo/2474xx/247498/normal_717660f935e90e71.jpg,"[((143, 154, 160), 6132), ((4, 13, 20), 4925), ((255, 255, 255), 2729), ((30, 73, 108), 497), ((83, 72, 54), 99), ((148, 124, 50), 13), ((204, 208, 157), 4), ((137, 62, 7), 1)]",8
295,Crown Castle International,496,https://craft.co/crown-castle,https://uploads1.craft.co/uploads/company/logo/106xx/10617/normal_db1e65a744a1cd35.jpg,"[((83, 10, 144), 3180), ((255, 244, 255), 301), ((156, 117, 184), 70), ((70, 32, 93), 49)]",4
296,Simon Property Group,497,https://craft.co/simon-property-group,https://uploads2.craft.co/uploads/company/logo/286xx/28696/normal_CLH1UbOK.jpeg,"[((0, 0, 0), 6079), ((255, 255, 255), 182), ((154, 154, 154), 139)]",3
297,Cerner,498,https://craft.co/cerner,https://uploads4.craft.co/uploads/company/logo/205xx/20534/normal_388d5c3f11cd9f70.jpeg,"[((255, 255, 255), 12519), ((4, 108, 169), 1289), ((198, 214, 55), 359), ((168, 194, 147), 133), ((126, 157, 178), 91), ((113, 176, 71), 5), ((14, 44, 68), 4)]",7
298,Post Holdings,499,https://craft.co/post-holdings,https://uploads1.craft.co/uploads/company/logo/1738xx/173823/normal_173224ac259b282d.png,"[((255, 255, 255), 11254), ((198, 32, 52), 2696), ((221, 139, 149), 449)]",3
299,Huntington Bancshares,500,https://craft.co/huntington-bancshares,https://uploads5.craft.co/uploads/company/logo/125xx/12597/normal_89b04120527dae76.png,"[((255, 255, 255), 2161), ((103, 188, 41), 1409), ((167, 217, 133), 30)]",3
